Country,Location,Station ID,Short-term erosion rate (mm kyr^-1),Basin area (km^2),Latitude,Longitude,Koppen¡VGeiger classification,Aridity Index,Aridity Index category,Reference
US,BELLE FOURCHE R BL RATTLESNAKE C NR PINEY WY,6425720,0.535411768,1282.04406,43.984444,-105.387778,BSk,0.3506,Semi-arid,USGS
US,BELLE FOURCHE R AB DRY C NR PINEY WY,6425780,3.77134999,1538.452872,44.025,-105.326389,BSk,0.3535,Semi-arid,USGS
US,PLUM CREEK BELOW HAYES SD,6441110,204.63649,766.636448,44.210556,-100.726111,BSk,0.3904,Semi-arid,USGS
US,Floyd River at James IA,6600500,99.80562701,2294.729368,42.576667,-96.311111,Df,0.6589,Humid,USGS
US,West Fork Ditch at Hornick IA,6602020,209.2912863,1043.765164,42.2269351,-96.0780716,Df,0.677,Humid,USGS
US,Monona-Harrison Ditch near Turin IA,6602400,924.3732454,2330.9892,41.9644323,-95.9919554,Df,0.6954,Humid,USGS
US,Maple River at Mapleton IA,6607200,626.2429321,1732.701972,42.1569338,-95.810007,Df,0.6993,Humid,USGS
US,Soldier River at Pisgah IA,6608500,2495.626827,1054.125116,41.8305436,-95.9313989,Df,0.7121,Humid,USGS
US,Steer Creek near Magnolia IA,6609200,342.2806158,23.98328888,41.750278,-95.933889,Df,0.73,Humid,USGS
US,Boyer River at Deloit IA,6609280,463.5530679,751.09652,42.094444,-95.311667,Df,0.7711,Humid,USGS
US,East Boyer River at Denison IA,6609350,689.7370089,336.69844,42.010833,-95.365278,Df,0.7584,Humid,USGS
US,Boyer River at Logan IA,6609500,1873.638368,2255.879548,41.6416185,-95.7822302,Df,0.7419,Humid,USGS
US,Thompson Creek near Woodbine IA,6609590,433.8144231,18.05221636,41.735278,-95.808611,Df,0.7366,Humid,USGS
US,Big Papillion Creek at Fort Street at Omaha Nebr.,6610732,483.1259513,334.108452,41.306667,-96.103889,Df,0.7243,Humid,USGS
US,Little Papillion Creek at Irvington Nebr.,6610750,351.4994604,82.879616,41.310556,-96.0475,Df,0.73,Humid,USGS
US,ROCK CREEK AT ATLANTIC CITY WYO,6637910,27.33180521,55.1667444,42.5130109,-108.7467795,Df,0.3974,Semi-arid,USGS
US,CHERRY CREEK NEAR FRANKTOWN CO,6712000,16.57341132,437.707972,39.355833,-104.762778,BSk,0.363,Semi-arid,USGS
US,CHERRY CREEK NEAR MELVIN CO,6712500,16.5960334,932.39568,39.605,-104.821944,BSk,0.3554,Semi-arid,USGS
US,KIOWA CREEK AT KIOWA CO,6758200,142.1013185,287.488668,39.337222,-104.475,BSk,0.3626,Semi-arid,USGS
US,SHELL CR .5 MI SW OF PLATTE CENTER NE,6795250,87.58985494,590.517264,41.5289002,-97.4958784,Df,0.639,Dry sub-humid,USGS
US,Mule Creek near Malvern IA,6808000,365.3680681,27.4538728,40.943333,-95.595,Df,0.7822,Humid,USGS
US,Davids Creek near Hamlin IA,6809000,350.9511846,67.339688,41.6735977,-94.8058156,Df,0.8055,Humid,USGS
US,East Nishnabotna River at Red Oak IA,6809500,562.0581977,2315.449272,41.0086043,-95.2416582,Df,0.7899,Humid,USGS
US,BROWNELL C SUBWATERSHED 1A NR SYRACUSE NEBR,6810900,103.9903503,0.49209772,40.671111,-96.125278,Df,0.7288,Humid,USGS
US,BROWNELL C SUBWATERSHED 1 NR SYRACUSE NEBR,6811000,27.43173492,1.99429076,40.6725018,-96.1277857,Df,0.7288,Humid,USGS
US,TURKEY C NR SENECA KS,6814000,904.8620497,714.836688,39.947778,-96.108333,Df,0.7281,Humid,USGS
US,Nodaway River at Clarinda IA,6817000,655.5392189,1973.570856,40.7432851,-95.0142021,Df,0.8055,Humid,USGS
US,Little Platte River at Smithville MO,6821150,226.1529164,606.057192,39.388056,-94.578889,Df,0.837,Humid,USGS
US,MEDICINE CREEK AT MAYWOOD NEBR.,6839000,30.05248518,598.287228,40.656667,-100.611944,Df,0.4406,Semi-arid,USGS
US,BRUSHY CREEK NEAR MAYWOOD NEBR.,6839500,133.6176636,336.69844,40.630833,-100.629722,Df,0.4406,Semi-arid,USGS
US,FOX CREEK AT CURTIS NEBR.,6840000,228.4606389,192.954106,40.634722,-100.490278,Df,0.4369,Semi-arid,USGS
US,MEDICINE CREEK ABOVE HARRY STRUNK LAKE NE,6841000,264.5095961,1372.69364,40.500556,-100.322778,Df,0.4486,Semi-arid,USGS
US,MEDICINE CREEK AT CAMBRIDGE NEBR.,6843000,210.679434,2354.299092,40.2983402,-100.1769534,Df,0.4604,Semi-arid,USGS
US,PRAIRIE DOG C AT NORTON KS,6848000,106.9886305,1771.551792,39.81,-99.921667,Df,0.4683,Semi-arid,USGS
US,LYON C NR WOODBINE KS,6878500,247.3309722,595.69724,38.884722,-96.909722,Df,0.7045,Humid,USGS
US,LINCOLN CREEK NEAR SEWARD NEBR.,6880000,16.49508893,1134.414744,40.916111,-97.145556,Df,0.6495,Humid,USGS
US,VERMILLION C NR WAMEGO KS,6888000,334.3875169,629.367084,39.347778,-96.217222,Df,0.7468,Humid,USGS
US,DELAWARE R NR MUSCOTAH KS,6890100,543.7398155,1116.284828,39.521389,-95.5325,Df,0.7931,Humid,USGS
US,DELAWARE R AT VALLEY FALLS KS,6890500,853.4145749,2387.968936,39.350833,-95.454444,Df,0.8053,Humid,USGS
US,WAKARUSA R NR LAWRENCE KS,6891500,197.6835568,1100.7449,38.911389,-95.260833,Df,0.8363,Humid,USGS
US,STRANGER C NR TONGANOXIE KS,6892000,273.8952795,1051.535128,39.116389,-95.010556,Df,0.8337,Humid,USGS
US,Blue River at Kansas City MO,6893500,265.6217737,486.917744,38.957,-94.558889,Df,0.8537,Humid,USGS
US,LITTLE BLUE R. AT LONGVIEW ROAD IN KANS. CITY M,6893790,228.0171352,122.7654312,38.913611,-94.465833,Df,0.8636,Humid,USGS
US,East Fork Big Creek near Bethany MO,6897000,7167.766683,246.04886,40.2972295,-94.0262296,Df,0.822,Humid,USGS
US,Thompson River at Davis City IA,6898000,354.7543247,1815.581588,40.6402796,-93.8082796,Df,0.8462,Humid,USGS
US,Thompson River at Mount Moriah MO,6898100,440.7231776,2307.679308,40.336333,-93.7685,Df,0.8201,Humid,USGS
US,Weldon River at Mill Grove MO,6899000,742.2108543,1279.454072,40.309908,-93.594919,Df,0.8579,Humid,USGS
US,Shoal Creek near Braymer MO,6899700,1051.659548,1012.685308,39.699525,-93.795872,Df,0.8217,Humid,USGS
US,Locust Creek near Linneus MO,6901500,307.4522955,1424.4934,39.895944,-93.236528,Df,0.9015,Humid,USGS
US,West Yellow Creek near Brookfield MO,6902200,198.7441576,349.64838,39.844444,-93.026667,Df,0.9038,Humid,USGS
US,Chariton River near Rathbun IA,6903900,29.79310577,1421.903412,40.8218722,-92.8912543,Df,0.8654,Humid,USGS
US,Chariton River near Centerville IA,6904000,95.02295082,1833.711504,40.738889,-92.801389,Df,0.8528,Humid,USGS
US,Mussel Fork near Musselfork MO,6906000,215.9606441,691.526796,39.523528,-92.949639,Df,0.8967,Humid,USGS
US,East Fork Little Chariton R. near Huntsville MO,6906300,130.5544132,569.79736,39.454917,-92.5685,Df,0.9036,Humid,USGS
US,Moreau River near Jefferson City MO,6910750,109.0518654,1452.983268,38.529028,-92.192028,Df,0.834,Humid,USGS
US,MARAIS DES CYGNES R AT MELVERN KS,6911000,157.377084,909.085788,38.516111,-95.696111,Df,0.7864,Humid,USGS
US,DRAGOON C NR BURLINGAME KS,6911900,182.624676,295.258632,38.709167,-95.838056,Df,0.7793,Humid,USGS
US,HUNDRED AND TEN MILE C NR QUENEMO KS,6912500,189.6099906,833.976136,38.645,-95.559444,Df,0.7958,Humid,USGS
US,POTTAWATOMIE C NR GARNETT KS,6914000,150.7044377,865.055992,38.333611,-95.248611,Df,0.838,Humid,USGS
US,BIG BULL C NR HILLSDALE KS,6915000,305.3092949,370.368284,38.656389,-94.896111,Df,0.8523,Humid,USGS
US,MARMATON R NR FORT SCOTT KS,6917500,137.1929914,1004.915344,37.848889,-94.7025,Cf,0.8687,Humid,USGS
US,Sac River near Dadeville MO,6918440,27.32790334,665.626916,37.443139,-93.684889,Cf,0.8826,Humid,USGS
US,Pomme de Terre River near Bolivar MO,6921000,58.25114888,582.7473,37.60545,-93.31,Df,0.8776,Humid,USGS
US,Pomme de Terre River near Polk MO,6921070,5.575301756,714.836688,37.682667,-93.370333,Df,0.8744,Humid,USGS
US,NORTH REELFOOT CREEK AT HWY 22 NEAR CLAYTON TN,7026370,283.2987874,145.8163244,36.463889,-89.253611,Cf,1.0463,Humid,USGS
US,St. Francis River near Saco MO,7036100,34.24833411,1719.752032,37.3845,-90.473861,Cf,0.8881,Humid,USGS
US,Cross County Ditch near Birdeye AR,7047815,5848.41283,81.3256232,35.360556,-90.651389,Cf,0.9659,Humid,USGS
US,Straight Slough near Birdeye AR,7047882,75.21605544,1186.214504,35.3625,-90.657222,Cf,0.9651,Humid,USGS
US,Clark Corner Cut-Off near Colt AR,7047904,434.5991927,1424.4934,35.145,-90.655833,Cf,0.9837,Humid,USGS
US,Little Black River below Fairdealing MO,7068510,17.86511574,502.457672,36.631667,-90.575278,Cf,0.9358,Humid,USGS
US,Little Black River at Success AR,7068600,16.73401114,999.735368,36.456667,-90.725556,Cf,0.9311,Humid,USGS
US,BADGER CREEK UPPER STATION NEAR HOWARD CO,7093740,11.05880726,274.538728,38.6588847,-105.8138942,Df,0.3543,Semi-arid,USGS
US,BADGER CREEK LOWER STATION NEAR HOWARD CO.,7093775,22.10903605,546.487468,38.467222,-105.859444,Df,0.2299,Semi-arid,USGS
US,MONUMENT CR ABV WOODMEN RD AT COLORADO SPRINGS CO,7103970,46.32599941,466.19784,38.9338817,-104.8171992,BSk,0.3705,Semi-arid,USGS
US,COTTONWOOD CREEK AT MOUTH AT PIKEVIEW CO,7103990,352.3150976,48.9507732,38.927222,-104.814167,BSk,0.3683,Semi-arid,USGS
US,MONUMENT CREEK AT BIJOU ST. AT COLO. SPRINGS CO,7104905,73.87739208,608.64718,38.837222,-104.828889,BSk,0.3499,Semi-arid,USGS
US,FOUNTAIN CREEK AT COLORADO SPRINGS CO,7105500,128.0868413,1015.275296,38.816389,-104.822222,BSk,0.3473,Semi-arid,USGS
US,SAND CREEK ABOVE MOUTH AT COLORADO SPRINGS CO,7105600,221.0137204,135.7153712,38.788333,-104.773333,BSk,0.3415,Semi-arid,USGS
US,FOUNTAIN CREEK AT SECURITY CO,7105800,146.411088,1294.994,38.7294404,-104.7338611,BSk,0.3247,Semi-arid,USGS
US,FOUNTAIN CREEK AT PUEBLO CO.,7106500,120.1693152,2395.7389,38.2877801,-104.6010849,BSk,0.2354,Semi-arid,USGS
US,PURGATOIRE RIVER BELOW TRINIDAD LAKE CO.,7124410,10.75497301,1743.061924,37.143889,-104.547222,BSk,0.3052,Semi-arid,USGS
US,Double Creek Sws 5 near Ramona OK,7175000,12.89776005,6.19007132,36.513889,-95.940278,Cf,0.7576,Humid,USGS
US,SIXMILE C SWS 6 NR CHISMVILLE ARK,7252500,15.32229211,10.95564924,35.208989,-93.878247,Cf,0.7821,Humid,USGS
US,HOTOPHA CREEK NR BATESVILLE MS,7273100,429.2980137,90.9085788,34.3638953,-89.8786169,Cf,1.038,Humid,USGS
US,OTOUCALOFA CREEK CANAL NR WATER VALLEY MS,7274252,526.7916266,251.4878348,34.144173,-89.6525057,Cf,1.0416,Humid,USGS
US,PETERS (LONG) CREEK NR POPE MS,7275530,693.7093771,205.1270496,34.2138952,-89.9819502,Cf,1.0266,Humid,USGS
US,HICKAHALA CREEK NR SENATOBIA MS,7277700,350.5349315,313.388548,34.6319509,-89.9244502,Cf,1.0516,Humid,USGS
US,NORTH FORK TILLATOBA CREEK NR TEASDALE MS,7280460,926.6324255,79.7716304,34.057778,-90.024722,Cf,1.0318,Humid,USGS
US,YALOBUSHA RIVER AT DERMA MS,7281977,265.468152,414.39808,33.838056,-89.275833,Cf,1.0202,Humid,USGS
US,TOPASHAW CREEK CANAL NR DERMA MS,7282090,411.2733269,163.169244,33.78,-89.246944,Cf,1.0187,Humid,USGS
US,BATUPAN BOGUE AT GRENADA MS,7285400,446.2474626,621.59712,33.7740048,-89.7875859,Cf,1.0261,Humid,USGS
US,ABIACA CREEK NR SEVEN PINES MS,7287150,216.3728859,246.5668576,33.3400062,-90.1513947,Cf,1.016,Humid,USGS
US,ABIACA CREEK AT CRUGER MS,7287160,140.8978633,247.8618516,33.3416728,-90.237228,Cf,1.0153,Humid,USGS
US,HARLAND CREEK NR HOWARD MS,7287404,692.4117871,160.8382548,33.1017942,-90.1734194,Cf,1.01,Humid,USGS
US,Big Sandy Ck nr Bridgeport TX,8044000,17.14997286,862.466004,33.231667,-97.694444,Cf,0.5693,Dry sub-humid,USGS
US,Elm Fk Trinity Rv nr Muenster TX,8050300,84.71132138,119.139448,33.6101078,-97.3827983,Cf,0.6476,Dry sub-humid,USGS
US,Clear Ck nr Sanger TX,8051500,117.1198136,764.04646,33.336111,-97.179167,Cf,0.6673,Humid,USGS
US,Little Elm Ck nr Celina TX,8052650,149.1749154,120.9524396,33.365278,-96.823611,Cf,0.7049,Humid,USGS
US,Little Elm Ck nr Aubrey TX,8052700,134.8318258,195.544094,33.283333,-96.8925,Cf,0.6951,Humid,USGS
US,Pin Oak Ck nr Hubbard TX,8063200,235.2973505,45.5837888,31.8004399,-96.7174899,Cf,0.6269,Dry sub-humid,USGS
US,GALISTEO CREEK BELOW GALISTEO DAM NM,8317950,133.3631665,1543.632848,35.464653,-106.213389,Cf,0.2026,Semi-arid,USGS
US,GALISTEO C AT DOMINGO NM,8318000,453.9310916,1657.59232,35.511944,-106.316944,Cf,0.1836,Arid,USGS
US,RIO PUERCO ABV ARROYO CHICO NR GUADALUPE NM,8334000,386.6763089,1087.79496,35.6008946,-107.1666213,Df,0.1852,Arid,USGS
US,WEST TENMILE CREEK AT COPPER MOUNTAIN CO.,9049200,29.30875089,54.389748,39.501111,-106.167778,Df,0.6653,Humid,USGS
US,BLACK GORE CREEK NEAR VAIL CO.,9066050,17.82592587,50.7637648,39.623333,-106.279722,Df,0.4474,Semi-arid,USGS
US,GORE CREEK AT VAIL CO.,9066250,10.1722002,148.4063124,39.643056,-106.345556,Df,0.4529,Semi-arid,USGS
US,PARACHUTE CREEK AT PARACHUTE CO.,9093500,85.76349689,512.817624,39.453056,-108.059167,Df,0.247,Semi-arid,USGS
US,ROAN CREEK NEAR DE BEQUE CO.,9095000,107.4020115,831.386148,39.453333,-108.316389,BSk,0.2727,Semi-arid,USGS
US,DRY PINEY CREEK NEAR BIG PINEY WYO.,9207700,8.487168282,173.529196,42.390278,-110.2525,Df,0.2926,Semi-arid,USGS
US,RED CREEK NEAR DUTCH JOHN UTAH,9234700,129.6381636,362.59832,40.969722,-109.236667,BSk,0.236,Semi-arid,USGS
US,STEWART GULCH AB WEST FORK NR RIO BLANCO CO,9306022,0.77817329,113.959472,39.813333,-108.183333,Df,0.3602,Semi-arid,USGS
US,WILLOW CREEK NEAR RIO BLANCO CO.,9306058,2.262769705,125.3554192,39.837222,-108.243611,Df,0.3353,Semi-arid,USGS
US,PICEANCE CREEK AB HUNTER C NEAR RIO BLANCO CO.,9306061,44.80658664,800.306292,39.8505284,-108.2589747,Df,0.3234,Semi-arid,USGS
US,BLACK SULPHUR CREEK NEAR RIO BLANCO CO.,9306175,8.01910526,266.768764,39.871389,-108.286944,Df,0.3154,Semi-arid,USGS
US,CORRAL GULCH BELOW WATER GULCH NR RANGELY CO.,9306235,10.53377035,22.29979668,39.906111,-108.532222,Df,0.3866,Semi-arid,USGS
US,WILLOW CREEK NEAR OURAY UTAH,9308000,47.2737998,2323.219236,39.938889,-109.647778,BSk,0.1586,Arid,USGS
US,VIRGIN RIVER AT VIRGIN UT,9406000,313.1870831,2476.028528,37.204167,-113.18,BSk,0.2068,Semi-arid,USGS
US,SANTA CLARA RIVER AB WINSOR DAM NR SANTA CLARA UT,9410000,113.8073047,875.415944,37.218056,-113.776389,BWk,0.1676,Arid,USGS
US,LITTLE BEAR R BL DAVENPORT C NR AVON UT,10104700,15.94586133,159.5432608,41.5125,-111.811111,Ds,0.5013,Semi-arid,USGS
US,SEVIER RIVER AT HATCH UT,10174500,7.968496142,880.59592,37.651111,-112.429444,Df,0.2681,Semi-arid,USGS
US,UPPER TRUCKEE RV AT SOUTH LAKE TAHOE CA,10336610,13.09365589,142.1903412,38.9224078,-119.9915706,Ds,0.6438,Humid,USGS
US,GENERAL C NR MEEKS BAY CA,10336645,6.813182842,19.26951072,39.051852,-120.1185209,Ds,0.8098,Humid,USGS
US,BLACKWOOD C NR TAHOE CITY CA,10336660,42.38064501,29.0078656,38.9999084,-120.001015,Ds,0.6045,Dry sub-humid,USGS
US,WARD C AT HWY 89 NR TAHOE PINES CA,10336676,27.33916037,25.1228836,39.1321292,-120.1576913,Ds,0.875,Humid,USGS
US,SNOW C A TAHOE VISTA CA,10336689,2.958383808,11.47364684,39.238333,-120.038611,Ds,0.5968,Dry sub-humid,USGS
US,THIRD CK NR CRYSTAL BAY NV,10336698,23.93952235,15.6694274,39.240556,-119.945556,Ds,0.4819,Semi-arid,USGS
US,EDGEWOOD C NR STATELINE NV CA,10336759,8.344266543,8.2879616,38.963889,-119.923333,Ds,0.6027,Dry sub-humid,USGS
US,TROUT CK NR TAHOE VALLEY CA,10336780,9.53114811,95.0525596,38.92,-119.971389,Ds,0.6288,Dry sub-humid,USGS
US,TROUT C A SOUTH LAKE TAHOE CA,10336790,3.551461471,104.6355152,38.932222,-119.977778,Ds,0.6285,Dry sub-humid,USGS
US,SAN DIEGO R NR SANTEE CA,11022500,2.147557611,976.425476,32.824722,-117.054722,Cs,0.2519,Semi-arid,USGS
US,SAN LUIS REY R A OCEANSIDE CA,11042000,27.32478962,1442.623316,33.2180912,-117.3603162,BSk,0.2476,Semi-arid,USGS
US,SANTA MARGARITA R A YSIDORA CA,11046000,102.773454,1872.561324,33.311111,-117.346389,BSk,0.2206,Semi-arid,USGS
US,SAN JUAN C AT SAN JUAN CAPISTRANO CA,11046550,236.9315453,303.028596,33.4916935,-117.6631063,BSk,0.2391,Semi-arid,USGS
US,ARROYO TRABUCO A SAN JUAN CAPISTRANO CA,11047300,44.08105038,140.1183508,33.498333,-117.665,BSk,0.2379,Semi-arid,USGS
US,SAN DIEGO C AT CULVER DRIVE NR IRVINE CA,11048500,697.600752,108.2614984,33.6816868,-117.8094992,BSk,0.2345,Semi-arid,USGS
US,SANTA ANA R NR MENTONE CA,11051500,35.91055554,543.89748,34.108333,-117.099722,Cs,0.2764,Semi-arid,USGS
US,ARROYO SIMI NR SIMI CA,11105850,1168.248131,182.8531528,34.2730584,-118.7878711,Cs,0.333,Semi-arid,USGS
US,SANTA CLARA RIVER AT L.A.-VENTURA CO. LINE CA,11108500,483.5781057,1618.7425,34.3997194,-118.7048126,Cs,0.2995,Semi-arid,USGS
US,SESPE C NR FILLMORE,11113000,1719.653423,652.676976,34.4416618,-118.9273212,Cs,0.302,Semi-arid,USGS
US,VENTURA R NR VENTURA,11118500,1217.701932,486.917744,34.3522204,-119.3084466,Cs,0.3421,Semi-arid,USGS
US,LOPEZ C NR ARROYO GRANDE CA,11141280,177.7905531,54.1307492,35.235556,-120.471389,Cs,0.3935,Semi-arid,USGS
US,SANTA RITA C TRIB NR TEMPLETON CA,11147040,553.0848667,7.6404646,35.534167,-120.846389,Cs,0.3624,Semi-arid,USGS
US,SANTA RITA C NR TEMPLETON CA,11147070,270.4799101,47.1377816,35.523889,-120.765,Cs,0.3693,Semi-arid,USGS
US,NACIMIENTO R NR BRYSON CA,11148800,298.3390907,380.728236,35.801667,-121.113889,Cs,0.1921,Arid,USGS
US,SAN ANTONIO R NR LOCKWOOD CA,11149900,156.6377184,562.027396,35.896667,-121.087222,Cs,0.1859,Arid,USGS
US,ARROYO SECO NR GREENFIELD CA,11151870,437.5738977,292.668644,36.2374616,-121.4816027,Cs,0.4074,Semi-arid,USGS
US,UVAS C AB UVAS RES NR MORGAN HILL CA,11153900,116.6924102,54.389748,37.0927254,-121.7182818,Cs,0.4642,Semi-arid,USGS
US,SAN LORENZO R A BIG TREES CA,11160500,606.4286321,274.538728,37.0443931,-122.0724641,Cs,0.6768,Humid,USGS
US,COLMA C A SOUTH SAN FRANCISCO CA,11162720,964.1831438,27.9718704,37.653889,-122.425278,Cs,0.583,Dry sub-humid,USGS
US,GUADALUPE R ABV HWY 101 A SAN JOSE CA,11169025,24.03738122,414.39808,37.373889,-121.931944,Cs,0.3049,Semi-arid,USGS
US,COYOTE C NR GILROY CA,11169800,65.65556366,282.308692,37.0777229,-121.4943832,Cs,0.3777,Semi-arid,USGS
US,COYOTE C AB HWY 237 A MILPITAS CA,11172175,8.2343714,826.206172,37.422222,-121.926389,Cs,0.2901,Semi-arid,USGS
US,ALAMEDA C BL WELCH C NR SUNOL CA,11173575,31.37822053,385.908212,37.540556,-121.855278,Cs,0.3768,Semi-arid,USGS
US,ARROYO VALLE BL LANG CYN NR LIVERMORE CA,11176400,28.85938821,336.69844,37.561389,-121.682778,Cs,0.3267,Semi-arid,USGS
US,ARROYO DE LA LAGUNA A VERONA CA,11176900,43.45110976,1043.765164,37.626667,-121.881944,Cs,0.3102,Semi-arid,USGS
US,ALAMEDA C NR NILES CA,11179000,44.10993648,1639.462404,37.5871568,-121.960793,Cs,0.3388,Semi-arid,USGS
US,SAN LORENZO C AB DON CASTRO RES NR CASTRO V CA,11180825,525.2728278,46.619784,37.6952082,-122.044962,Cs,0.4373,Semi-arid,USGS
US,CULL C AB CULL C RES NR CASTRO VALLEY CA,11180960,1287.636977,14.99603052,37.7177074,-122.0544067,Cs,0.4685,Semi-arid,USGS
US,SAN LORENZO C A SAN LORENZO CA,11181040,227.5616962,115.5134648,37.684167,-122.138889,Cs,0.4726,Semi-arid,USGS
US,SF CALAVERAS R NR SAN ANDREAS CA,11306000,8.342135307,305.618584,38.144444,-120.662778,Cs,0.4596,Semi-arid,USGS
US,NF CALAVERAS R NR SAN ANDREAS CA,11308000,7.292088451,220.6669776,38.221389,-120.698333,Cs,0.4755,Semi-arid,USGS
US,COSUMNES R A MICHIGAN BAR CA,11335000,63.33039751,1388.233568,38.500278,-121.044167,Cs,0.4036,Semi-arid,USGS
US,COTTONWOOD C NR COTTONWOOD CA,11376000,229.5613554,2400.918876,40.387222,-122.2375,Cs,0.5468,Dry sub-humid,USGS
US,THOMES C A PASKENTA CA,11382000,1704.130812,525.767564,39.887655,-122.5291655,Cs,0.423,Semi-arid,USGS
US,DEER C NR SMARTSVILLE CA,11418500,15.30883495,219.1129848,39.224444,-121.2675,Cs,0.6853,Humid,USGS
US,HIGHLAND C BL HIGHLAND CREEK DAM CA,11449010,19.98950005,36.7778296,38.9482323,-122.9019401,Cs,0.6732,Humid,USGS
US,CACHE C AB RUMSEY CA,11451760,227.4406266,2473.43854,38.913056,-122.270556,Cs,0.4171,Semi-arid,USGS
US,CORTE MADERA C A ROSS CA,11460000,190.4512235,46.8787828,37.963056,-122.555833,Cs,1.0112,Humid,USGS
US,PENA C NR GEYSERVILLE CA,11465150,702.3177361,57.7567324,38.700556,-122.971111,Cs,0.811,Humid,USGS
US,DRY C NR GEYSERVILLE CA,11465200,673.4541362,419.578056,38.698521,-122.9580539,Cs,0.806,Humid,USGS
US,EEL R NR DOS RIOS CA,11472150,359.939091,1367.513664,39.6248796,-123.3414017,Cs,0.9258,Humid,USGS
US,BLACK BUTTE R NR COVELO CA,11472900,995.8051076,419.578056,39.820833,-123.080556,Cs,0.7107,Humid,USGS
US,MF EEL R BL BLACK BUTTE R NR COVELO CA,11473000,1779.535904,950.525596,39.826389,-123.091667,Cs,0.7264,Humid,USGS
US,MF EEL R NR DOS RIOS CA,11473900,1068.389419,1929.54106,39.7062669,-123.3252913,Cs,0.8885,Humid,USGS
US,SF EEL R NR BRANSCOMB CA,11475500,646.4424507,113.7004732,39.719167,-123.651667,Cs,1.3402,Humid,USGS
US,MAD R NR ARCATA CA,11481000,1291.279752,1256.14418,40.9098497,-124.0606183,Cs,1.3745,Humid,USGS
US,REDWOOD C NR BLUE LAKE CA,11481500,607.6053588,175.3421876,40.9059648,-123.815335,Cs,1.283,Humid,USGS
US,REDWOOD C A ORICK CA,11482500,803.8754111,717.426676,41.2992896,-124.0511825,Cs,1.7598,Humid,USGS
US,GRASS VALLEY C A FAWN LODGE NR LEWISTON CA,11525600,175.6505317,79.7716304,40.6762572,-122.8305783,Cs,0.7841,Humid,USGS
US,TRINITY R BL LIMEKILN GULCH NR DOUGLAS CITY CA,11525655,12.46289637,2097.89028,40.6726453,-122.9205805,Cs,0.7371,Humid,USGS
US,SF TRINITY R BL HYAMPOM CA,11528700,428.4918278,1978.750832,40.65,-123.493056,Cs,0.9841,Humid,USGS
US,SF TRINITY R NR SALYER CA,11529000,496.3316485,2325.809224,40.841667,-123.566667,Cs,0.9702,Humid,USGS
US,Fisher River near Libby MT,12302055,24.93507372,2180.769896,48.355603,-115.31465,Df,0.5235,Dry sub-humid,USGS
US,Flathead River at Flathead British Columbia,12355000,36.63264619,1111.104852,49.001242,-114.475664,Df,0.7452,Humid,USGS
US,TUCANNON RIVER NEAR STARBUCK WA,13344500,303.5977956,1116.284828,46.505556,-118.065278,Cs,0.3192,Semi-arid,USGS
US,MILL CREEK BELOW BLUE CREEK NEAR WALLA WALLA WA,14013600,123.2421947,235.688908,46.081944,-118.190278,Cs,0.5065,Dry sub-humid,USGS
US,FIR CREEK NEAR BRIGHTWOOD OR,14138870,5.783348644,14.14133448,45.480278,-122.024444,Cs,2.5905,Humid,USGS
US,NORTH FORK BULL RUN RIVER NEAR MULTNOMAH FALLS OR,14138900,18.15862794,21.54870016,45.494444,-122.034722,Cs,2.4165,Humid,USGS
US,SOUTH FORK BULL RUN RIVER NEAR BULL RUN OR,14139800,8.991992518,40.6628116,45.444722,-122.108333,Cs,2.5986,Humid,USGS
US,NF TOUTLE RIVER BELOW SRS NEAR KID VALLEY WA,14240525,3526.51772,378.138248,46.3717753,-122.5789987,Cs,1.8637,Humid,USGS
US,SOUTH FORK TOUTLE RIVER AT TOUTLE WA,14241500,1469.058889,310.79856,46.3220554,-122.6970551,Cs,1.5945,Humid,USGS
US,TOUTLE RIVER AT TOWER ROAD NEAR SILVER LAKE WA,14242580,2609.57461,1284.634048,46.3350055,-122.840848,Cs,1.3719,Humid,USGS
US,NEEDLE BRANCH NEAR SALADOOREG.,14306700,69.97811363,0.69929676,44.5095643,-123.8567801,Cs,2.5945,Humid,USGS
US,FLYNN CREEK NEAR SALADOOREG.,14306800,62.82837422,2.02019064,44.5387306,-123.8526131,Cs,2.6131,Humid,USGS
US,DEER CREEK NEAR SALADOOREG.,14306810,78.92358142,3.03028596,44.5345639,-123.8776138,Cs,2.718,Humid,USGS
US,SIUSLAW RIVER NEAR MAPLETON OR,14307620,71.59490152,1522.912944,44.0625,-123.881944,Cs,2.0913,Humid,USGS
US,Hanalei River nr Hanalei Kauai HI,16103000,230.4500267,47.94067788,22.179583,-159.466389,Af,1.7741,Humid,USGS
US,Kaukonahua Stream blw Wahiawa Reservoir Oahu HI,16210200,7.057977602,43.2527996,21.50025,-158.051083,Aw,0.8586,Humid,USGS
US,Kaukonahua Str at Waialua Oahu HI,16210500,22.13661375,101.6829289,21.565306,-158.120361,Aw,0.5997,Dry sub-humid,USGS
US,Honouliuli Stream Tributary near Waipahu Oahu HI,16212480,44.72597597,4.81737768,21.401833,-158.066917,Aw,0.8252,Humid,USGS
US,Kipapa Str nr Wahiawa Oahu HI,16212800,219.4117228,11.007449,21.4671146,-157.9587922,Aw,1.9082,Humid,USGS
