Reference	Reference DOI	Sample_ID	Location_ID	Basin_ID	Basin	Place	Region	Latitude	Longitude	Elevation	Season	Observation Type	Sample Type	filtersize_mum	Area (km2)	Time interval (yr)	Discharge_m3_s	Annual_Discharge_m3_s	TSS_mg_L	TSS_kg_s	TSS_km3_yr	Erosion rate (mm/yr)	Sand_perc	Silt_perc	Clay_perc
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP142	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Summer	single	SS	0.45	185000	0.00273972602739726	2553	2900	17	49.3	0.000575824	0.00311256216216216			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP143	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Summer	single	SS	0.45	185000	0.00273972602739726	1937	2900	16	46.4	0.000541952	0.00292947027027027			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP144	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Summer	single	SS	0.45	185000	0.00273972602739726	1802	2900	6	17.4	0.000203232	0.00109855135135135			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP145	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Summer	single	SS	0.45	185000	0.00273972602739726	1404	2900	11	31.9	0.000372592	0.00201401081081081			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP146	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	1346	2900	14	40.6	0.000474208	0.00256328648648649			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP147	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	1164	2900	15	43.5	0.00050808	0.00274637837837838			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP148	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	1013	2900	20	58	0.00067744	0.00366183783783784			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP149	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	1130	2900	15	43.5	0.00050808	0.00274637837837838			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP15	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Summer	single	SS	0.45	185000	0.00273972602739726	1991	2900	4	11.6	0.000135488	0.000732367567567568			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP150	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	1160	2900	27	78.3	0.000914544	0.00494348108108108			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP151	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	2011	2900	16	46.4	0.000541952	0.00292947027027027			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP152	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Winter	single	SS	0.45	185000	0.00273972602739726	1184	2900	16	46.4	0.000541952	0.00292947027027027			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP153	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Winter	single	SS	0.45	185000	0.00273972602739726	1019	2900	14	40.6	0.000474208	0.00256328648648649			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP16	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Summer	single	SS	0.45	185000	0.00273972602739726	1839	2900	9	26.1	0.000304848	0.00164782702702703			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP17	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Summer	single	SS	0.45	185000	0.00273972602739726	1613	2900	6	17.4	0.000203232	0.00109855135135135			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP18	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	1265	2900	10	29	0.00033872	0.00183091891891892			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP19	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	1246	2900	4	11.6	0.000135488	0.000732367567567568			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP2	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Winter	single	SS	0.45	185000	0.00273972602739726	3432	2900	11	31.9	0.000372592	0.00201401081081081			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP20	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	1072	2900	11	31.9	0.000372592	0.00201401081081081			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP21	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	1743	2900	10	29	0.00033872	0.00183091891891892			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP22	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	1129	2900	8	23.2	0.000270976	0.00146473513513514			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP23	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	932	2900	9	26.1	0.000304848	0.00164782702702703			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP24	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	842	2900	4	11.6	0.000135488	0.000732367567567568			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP25	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Winter	single	SS	0.45	185000	0.00273972602739726	2394	2900	17	49.3	0.000575824	0.00311256216216216			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP26	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Winter	single	SS	0.45	185000	0.00273972602739726	3821	2900	31	89.9	0.001050032	0.00567584864864865			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP27	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Winter	single	SS	0.45	185000	0.00273972602739726	6084	2900	51.4	149.06	0.0017410208	0.00941092324324324			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP28	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Winter	single	SS	0.45	185000	0.00273972602739726	5418	2900	60.3	174.87	0.0020424816	0.0110404410810811			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP29	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Winter	single	SS	0.45	185000	0.00273972602739726	1913	2900	21	60.9	0.000711312	0.00384492972972973			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP3	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Winter	single	SS	0.45	185000	0.00273972602739726	2117	2900	13	37.7	0.000440336	0.00238019459459459			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP30	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Winter	single	SS	0.45	185000	0.00273972602739726	1925	2900	11.4	33.06	0.0003861408	0.00208724756756757			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP31	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Spring	single	SS	0.45	185000	0.00273972602739726	1860	2900	13.9	40.31	0.0004708208	0.0025449772972973			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP32	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Spring	single	SS	0.45	185000	0.00273972602739726	1577	2900	19	55.1	0.000643568	0.00347874594594595			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP33	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Spring	single	SS	0.45	185000	0.00273972602739726	1400	2900	13	37.7	0.000440336	0.00238019459459459			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP34	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Spring	single	SS	0.45	185000	0.00273972602739726	1657	2900	5	14.5	0.00016936	0.000915459459459459			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP35	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Spring	single	SS	0.45	185000	0.00273972602739726	1834	2900	14	40.6	0.000474208	0.00256328648648649			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP36	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Spring	single	SS	0.45	185000	0.00273972602739726	1966	2900	25	72.5	0.0008468	0.0045772972972973			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP37	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Spring	single	SS	0.45	185000	0.00273972602739726	1853	2900	5.1	14.79	0.0001727472	0.000933768648648649			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP38	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Summer	single	SS	0.45	185000	0.00273972602739726	2398	2900	22	63.8	0.000745184	0.00402802162162162			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP39	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Summer	single	SS	0.45	185000	0.00273972602739726	2221	2900	16	46.4	0.000541952	0.00292947027027027			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP4	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Winter	single	SS	0.45	185000	0.00273972602739726	1903	2900	4	11.6	0.000135488	0.000732367567567568			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP40	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Summer	single	SS	0.45	185000	0.00273972602739726	1815	2900	14	40.6	0.000474208	0.00256328648648649			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP41	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Summer	single	SS	0.45	185000	0.00273972602739726	1443	2900	16	46.4	0.000541952	0.00292947027027027			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP42	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Summer	single	SS	0.45	185000	0.00273972602739726	1234	2900	9.8	28.42	0.0003319456	0.00179430054054054			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP43	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	1686	2900	20	58	0.00067744	0.00366183783783784			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP44	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	1504	2900	8.6	24.94	0.0002912992	0.00157459027027027			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP45	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	1566	2900	10	29	0.00033872	0.00183091891891892			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP46	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	2895	2900	65	188.5	0.00220168	0.011900972972973			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP47	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	1720	2900	9.1	26.39	0.0003082352	0.00166613621621622			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP48	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	2530	2900	16	46.4	0.000541952	0.00292947027027027			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP49	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Autumn	single	SS	0.45	185000	0.00273972602739726	1574	2900	27	78.3	0.000914544	0.00494348108108108			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP5	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Spring	single	SS	0.45	185000	0.00273972602739726	1640	2900	10	29	0.00033872	0.00183091891891892			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP50	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Winter	single	SS	0.45	185000	0.00273972602739726	2226	2900	13	37.7	0.000440336	0.00238019459459459			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP51	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Winter	single	SS	0.45	185000	0.00273972602739726	6487	2900	53	153.7	0.001795216	0.00970387027027027			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP52	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Winter	single	SS	0.45	185000	0.00273972602739726	3244	2900	18	52.2	0.000609696	0.00329565405405405			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP53	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Winter	single	SS	0.45	185000	0.00273972602739726	2031	2900	9	26.1	0.000304848	0.00164782702702703			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP54	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Winter	single	SS	0.45	185000	0.00273972602739726	6136	2900	94	272.6	0.003183968	0.0172106378378378			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP55	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Winter	single	SS	0.45	185000	0.00273972602739726	2755	2900	14	40.6	0.000474208	0.00256328648648649			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP56	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Spring	single	SS	0.45	185000	0.00273972602739726	1917	2900	9.4	27.26	0.0003183968	0.00172106378378378			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP57	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Spring	single	SS	0.45	185000	0.00273972602739726	2409	2900	8.4	24.36	0.0002845248	0.00153797189189189			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP58	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Spring	single	SS	0.45	185000	0.00273972602739726	1986	2900	5.6	16.24	0.0001896832	0.00102531459459459			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP59	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Spring	single	SS	0.45	185000	0.00273972602739726	3213	2900	25	72.5	0.0008468	0.0045772972972973			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP6	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Spring	single	SS	0.45	185000	0.00273972602739726	1573	2900	8	23.2	0.000270976	0.00146473513513514			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP60	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Spring	single	SS	0.45	185000	0.00273972602739726	2934	2900	14	40.6	0.000474208	0.00256328648648649			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP61	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Spring	single	SS	0.45	185000	0.00273972602739726	2741	2900	16	46.4	0.000541952	0.00292947027027027			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP62	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Spring	single	SS	0.45	185000	0.00273972602739726	3659	2900	28	81.2	0.000948416	0.00512657297297297			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP63	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Summer	single	SS	0.45	185000	0.00273972602739726	4153	2900	34	98.6	0.001151648	0.00622512432432432			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP64	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Summer	single	SS	0.45	185000	0.00273972602739726	2958	2900	21	60.9	0.000711312	0.00384492972972973			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP65	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Summer	single	SS	0.45	185000	0.00273972602739726	2356	2900	23	66.7	0.000779056	0.00421111351351351			
Van der Perck and Espinosa Vilches 2020, van der Weijden and Middelburg 1989		NLD-RHN-111112-VDP66	NLD-RHN-111112	3004	Rhine	Lobit at German-Dutch border	Netherlands	51.849126	6.101906		Summer	single	SS	0.45	185000	0.00273972602739726	1730	2900	20	58	0.00067744	0.00366183783783784			
